
Is critical resource:	NO	NO	NO	NO	NO	YES

K:	1
R:	0.8
Network's Recall Time [sec]:	0.075
Critical resources:	Usr disk 1
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1
Usages:	1.000	0.203	0.128	0.158	0.108	0.800
Throughputs [jobs/sec]:	32.034	50.800	12.783	10.517	7.183	31.984
Avg num of jobs:	1.000	0.203	0.128	0.158	0.108	0.800
Is critical resource:	NO	NO	NO	NO	NO	YES

K:	1
R:	1.0
Network's Recall Time [sec]:	0.068
Critical resources:	Usr disk 1
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1
Usages:	1.000	0.255	0.159	0.200	0.139	1.025
Throughputs [jobs/sec]:	41.019	63.771	15.901	13.334	9.251	40.986
Avg num of jobs:	1.000	0.255	0.159	0.200	0.139	1.025
Is critical resource:	NO	NO	NO	NO	NO	YES

K:	2
R:	0.3
Network's Recall Time [sec]:	0.084
Critical resources:	Usr disk 1	Usr disk 2
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2
Usages:	1.000	0.154	0.097	0.109	0.079	0.303	0.302
Throughputs [jobs/sec]:	24.201	38.386	9.701	7.234	5.234	12.101	12.084
Avg num of jobs:	1.000	0.154	0.097	0.109	0.079	0.303	0.302
Is critical resource:	NO	NO	NO	NO	NO	YES	YES

K:	2
R:	0.55
Network's Recall Time [sec]:	0.066
Critical resources:	Usr disk 1	Usr disk 2
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2
Usages:	1.000	0.270	0.176	0.213	0.132	0.553	0.531
Throughputs [jobs/sec]:	43.401	67.585	17.584	14.184	8.800	22.100	21.250
Avg num of jobs:	1.000	0.270	0.176	0.213	0.132	0.553	0.531
Is critical resource:	NO	NO	NO	NO	NO	YES	YES

K:	2
R:	0.8
Network's Recall Time [sec]:	0.059
Critical resources:	Usr disk 1	Usr disk 2
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2
Usages:	1.000	0.397	0.260	0.301	0.194	0.785	0.792
Throughputs [jobs/sec]:	63.139	99.359	25.952	20.052	12.901	31.419	31.686
Avg num of jobs:	1.000	0.397	0.260	0.301	0.194	0.785	0.792
Is critical resource:	NO	NO	NO	NO	NO	YES	YES

K:	2
R:	1.0
Network's Recall Time [sec]:	0.056
Critical resources:	Usr disk 1	Usr disk 2
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2
Usages:	1.000	0.491	0.334	0.378	0.244	0.956	0.993
Throughputs [jobs/sec]:	78.060	122.748	33.371	25.220	16.252	38.238	39.722
Avg num of jobs:	1.000	0.491	0.334	0.378	0.244	0.956	0.993
Is critical resource:	NO	NO	NO	NO	NO	YES	YES

K:	3
R:	0.3
Network's Recall Time [sec]:	0.071
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3
Usages:	1.000	0.224	0.146	0.160	0.117	0.304	0.288	0.303
Throughputs [jobs/sec]:	35.790	56.094	14.569	10.635	7.768	12.169	11.502	12.102
Avg num of jobs:	1.000	0.224	0.146	0.160	0.117	0.304	0.288	0.303
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES

K:	3
R:	0.55
Network's Recall Time [sec]:	0.059
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3
Usages:	1.000	0.410	0.274	0.303	0.214	0.533	0.535	0.570
Throughputs [jobs/sec]:	65.567	102.451	27.350	20.167	14.283	21.300	21.400	22.817
Avg num of jobs:	1.000	0.410	0.274	0.303	0.214	0.533	0.535	0.570
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES

K:	3
R:	0.8
Network's Recall Time [sec]:	0.054
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3
Usages:	1.000	0.602	0.405	0.474	0.301	0.783	0.818	0.803
Throughputs [jobs/sec]:	96.251	150.434	40.534	31.567	20.067	31.300	32.717	32.117
Avg num of jobs:	1.000	0.602	0.405	0.474	0.301	0.783	0.818	0.803
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES

K:	3
R:	1.0
Network's Recall Time [sec]:	0.051
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3
Usages:	1.000	0.751	0.500	0.554	0.363	0.978	1.006	1.016
Throughputs [jobs/sec]:	120.072	187.808	50.035	36.935	24.201	39.102	40.235	40.652
Avg num of jobs:	1.000	0.751	0.500	0.554	0.363	0.978	1.006	1.016
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES

K:	4
R:	0.3
Network's Recall Time [sec]:	0.064
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Usages:	1.000	0.303	0.210	0.222	0.156	0.298	0.288	0.299	0.327
Throughputs [jobs/sec]:	48.537	75.856	20.985	14.768	10.384	11.901	11.534	11.951	13.084
Avg num of jobs:	1.000	0.303	0.210	0.222	0.156	0.298	0.288	0.299	0.327
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES	YES

K:	4
R:	0.55
Network's Recall Time [sec]:	0.055
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Usages:	1.000	0.549	0.372	0.400	0.265	0.533	0.547	0.534	0.555
Throughputs [jobs/sec]:	86.819	137.196	37.191	26.639	17.637	21.321	21.888	21.371	22.205
Avg num of jobs:	1.000	0.549	0.372	0.400	0.265	0.533	0.547	0.534	0.555
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES	YES

K:	4
R:	0.8
Network's Recall Time [sec]:	0.051
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Usages:	1.000	0.811	0.532	0.609	0.424	0.786	0.788	0.812	0.828
Throughputs [jobs/sec]:	128.687	202.839	53.168	40.601	28.284	31.434	31.518	32.484	33.134
Avg num of jobs:	1.000	0.811	0.532	0.609	0.424	0.786	0.788	0.812	0.828
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES	YES

K:	4
R:	1.0
Network's Recall Time [sec]:	0.049
Critical resources:	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4
Usages:	1.000	1.013	0.686	0.754	0.494	0.985	0.989	1.002	1.058
Throughputs [jobs/sec]:	161.484	253.335	68.634	50.267	32.917	39.400	39.567	40.084	42.300
Avg num of jobs:	1.000	1.013	0.686	0.754	0.494	0.985	0.989	1.002	1.058
Is critical resource:	NO	NO	NO	NO	NO	YES	YES	YES	YES

K:	5
R:	0.3
Network's Recall Time [sec]:	0.064
Critical resources:	CPU
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4	Usr disk 5
Usages:	1.000	0.303	0.210	0.222	0.156	0.236	0.235	0.250	0.226	0.264
Throughputs [jobs/sec]:	48.537	75.856	20.985	14.768	10.384	9.434	9.417	10.017	9.051	10.551
Avg num of jobs:	1.000	0.303	0.210	0.222	0.156	0.236	0.235	0.250	0.226	0.264
Is critical resource:	NO	YES	NO	NO	NO	NO	NO	NO	NO	NO

K:	5
R:	0.55
Network's Recall Time [sec]:	0.055
Critical resources:	CPU
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4	Usr disk 5
Usages:	1.000	0.549	0.372	0.400	0.265	0.432	0.433	0.442	0.422	0.441
Throughputs [jobs/sec]:	86.819	137.196	37.191	26.639	17.637	17.287	17.304	17.670	16.870	17.654
Avg num of jobs:	1.000	0.549	0.372	0.400	0.265	0.432	0.433	0.442	0.422	0.441
Is critical resource:	NO	YES	NO	NO	NO	NO	NO	NO	NO	NO

K:	5
R:	0.8
Network's Recall Time [sec]:	0.051
Critical resources:	CPU
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4	Usr disk 5
Usages:	1.000	0.811	0.532	0.609	0.424	0.633	0.626	0.638	0.652	0.665
Throughputs [jobs/sec]:	128.687	202.839	53.168	40.601	28.284	25.334	25.034	25.534	26.067	26.601
Avg num of jobs:	1.000	0.811	0.532	0.609	0.424	0.633	0.626	0.638	0.652	0.665
Is critical resource:	NO	YES	NO	NO	NO	NO	NO	NO	NO	NO

K:	5
R:	1.0
Network's Recall Time [sec]:	0.049
Critical resources:	CPU
Metric	Generator	CPU	Sd1	Sd2	Sd3	Usr disk 1	Usr disk 2	Usr disk 3	Usr disk 4	Usr disk 5
Usages:	1.000	1.013	0.686	0.754	0.494	0.797	0.786	0.793	0.811	0.847
Throughputs [jobs/sec]:	161.484	253.335	68.634	50.267	32.917	31.867	31.434	31.717	32.450	33.884
Avg num of jobs:	1.000	1.013	0.686	0.754	0.494	0.797	0.786	0.793	0.811	0.847
Is critical resource:	NO	YES	NO	NO	NO	NO	NO	NO	NO	NO
